recency_days,log_recency,total_spent,log_total_spent,state_encoded,is_high_value,is_loyal
567,6.342121418721152,151.79,5.029064429564623,25,1,0
110,4.709530201312334,146.34,4.9927428412546675,25,1,0
516,6.248042874508429,39.42,3.699324711975475,10,0,0
429,6.063785208687608,85.14,4.455973879625964,25,0,0
414,6.028278520230698,32.69,3.5172010574184616,18,0,0
475,6.16541785423142,178.59,5.190676475030645,23,1,0
259,5.560681631015528,95.22,4.5666372362713075,6,0,0
127,4.852030263919617,172.74,5.157559928831774,9,1,0
196,5.2832037287379885,58.11,4.079400114836278,18,0,0
233,5.455321115357702,29.33,3.41213732170049,25,0,0
131,4.882801922586371,1272.76,7.149728435340268,17,1,0
62,4.143134726391533,247.9,5.517051209373546,25,1,0
132,4.890349128221754,76.36,4.348469851145039,23,0,0
155,5.049856007249537,346.21,5.849929784214748,25,1,0
75,4.330733340286331,72.46,4.296741040391521,18,0,0
533,6.280395838960195,51.83,3.9670792111762245,13,0,0
222,5.407171771460119,31.77,3.489513462710723,25,0,0
254,5.541263545158426,147.41,4.999978713907727,8,1,0
542,6.297109319933935,34.42,3.5672766323546874,25,0,0
103,4.6443908991413725,117.96,4.778787302151899,25,1,0
125,4.836281906951478,172.14,5.154100515787627,18,1,0
386,5.958424693029782,86.73,4.474263916140292,18,0,0
362,5.8944028342648505,40.69,3.7302612918927056,4,0,0
163,5.099866427824199,818.4,6.70857236511277,17,1,0
474,6.163314804034641,231.62,5.449406220910893,15,1,0
150,5.017279836814924,30.78,3.45883716110857,25,0,0
278,5.631211781821365,29.84,3.4288125486951286,25,0,0
268,5.594711379601839,1812.19,7.502843003940081,10,1,1
312,5.746203190540153,177.44,5.184252410260064,13,1,0
374,5.926926025970411,110.93,4.717873675901176,6,1,0
272,5.60947179518496,63.0,4.1588830833596715,10,0,0
362,5.8944028342648505,59.19,4.0975062255596795,18,0,0
322,5.777652323222656,44.09,3.8086604924329928,10,0,0
96,4.574710978503383,111.26,4.720817609514054,25,1,0
266,5.58724865840025,165.79,5.116735536089082,10,1,0
47,3.8712010109078907,132.87,4.896869179797807,4,1,1
294,5.68697535633982,61.05,4.127940511650616,16,0,0
42,3.7612001156935624,1414.7,7.255379387400452,18,1,0
36,3.6109179126442243,382.74,5.949965239929953,25,1,0
332,5.808142489980444,253.08,5.537649178058771,25,1,0
238,5.476463551931511,27.35,3.3446270301737613,23,0,0
86,4.465908118654584,185.88,5.230466699639862,23,1,0
404,6.003887067106539,97.09,4.585885424576224,25,0,0
279,5.634789603169249,404.16,6.004282050818596,10,1,0
15,2.772588722239781,60.42,4.117735515012677,25,0,0
157,5.062595033026967,36.36,3.620600613360642,25,0,0
166,5.117993812416755,65.13,4.191622501686571,18,0,0
215,5.375278407684165,42.68,3.7768903314366495,25,0,0
208,5.342334251964811,160.3,5.083265985131163,10,1,0
119,4.787491742782046,93.82,4.551980357473973,25,0,0
93,4.543294782270004,92.46,4.53753353727228,25,0,0
233,5.455321115357702,1054.63,6.961893024081339,15,1,0
34,3.5553480614894135,29.41,3.4147715016892732,25,0,0
34,3.5553480614894135,47.58,3.8832119235740263,25,0,0
129,4.867534450455582,124.93,4.835726197017755,25,1,0
124,4.8283137373023015,83.89,4.441356300749876,5,0,0
37,3.6375861597263857,85.75,4.4630304188269685,25,0,0
414,6.028278520230698,253.79,5.540439676460028,25,1,0
25,3.258096538021482,199.26,5.299616522279656,18,1,0
279,5.634789603169249,148.06,5.004348909453547,10,1,0
355,5.87493073085203,38.09,3.6658666798048634,18,0,0
29,3.4011973816621555,42.87,3.7812307151781224,8,0,0
247,5.5134287461649825,192.47,5.265122461690396,25,1,0
58,4.07753744390572,99.47,4.609859175474223,25,0,0
390,5.968707559985366,374.15,5.927325945991738,8,1,0
575,6.3561076606958915,377.53,5.9362953299743575,23,1,0
19,2.995732273553991,282.08,5.645729543207584,4,1,0
159,5.075173815233827,174.16,5.165699841933198,25,1,0
99,4.605170185988092,118.65,4.784570814354383,10,1,0
354,5.872117789475416,73.34,4.308649164869106,25,0,0
238,5.476463551931511,177.61,5.185204657916392,18,1,1
152,5.030437921392435,62.63,4.1530850572447005,25,0,0
79,4.382026634673881,134.92,4.912066477363677,10,1,0
139,4.941642422609304,207.25,5.338739281046952,22,1,0
26,3.295836866004329,47.01,3.8714093225428488,22,0,0
39,3.6888794541139363,110.58,4.714741822417382,25,1,0
557,6.324358962381311,77.06,4.3574777617524685,10,0,0
496,6.208590026096629,76.06,4.344584339198011,25,0,0
14,2.70805020110221,68.43,4.240319050765182,18,0,0
292,5.680172609017068,91.27,4.524719061590464,22,0,0
387,5.961005339623274,257.02,5.55303710129699,4,1,0
112,4.727387818712341,56.77,4.056469609793174,25,0,0
38,3.6635616461296463,99.65,4.611649152085801,25,0,0
273,5.6131281063880705,91.28,4.524827433305553,25,0,0
100,4.61512051684126,146.07,4.990908663912222,10,1,0
287,5.662960480135946,67.41,4.2255190127729065,10,0,0
373,5.924255797414532,73.37,4.309052634715209,4,0,0
262,5.572154032177765,76.77,4.353755752706852,25,0,0
91,4.5217885770490405,48.21,3.8960968548778867,17,0,0
67,4.219507705176107,69.44,4.254761283628006,25,0,0
450,6.111467339502679,98.7,4.602165676967792,25,0,0
320,5.771441123130016,54.07,4.00860510327439,18,0,0
234,5.459585514144159,102.64,4.640923355693909,25,0,0
103,4.6443908991413725,111.52,4.723130983621656,18,1,0
177,5.181783550292085,156.73,5.060884710499383,25,1,0
363,5.8971538676367405,67.8,4.231203744939298,25,0,1
394,5.978885764901122,143.18,4.971062518976432,15,1,0
315,5.755742213586912,180.36,5.200484006199273,22,1,0
438,6.0844994130751715,291.5,5.678464666671911,16,1,0
91,4.5217885770490405,380.2,5.943324171780047,10,1,0
245,5.5053315359323625,138.15,4.9355524879719,9,1,0
133,4.897839799950911,52.83,3.985830932572866,18,0,0
298,5.700443573390686,23.71,3.2072080200005186,25,0,0
119,4.787491742782046,256.13,5.549581793578901,18,1,1
143,4.969813299576001,108.2,4.693181063310805,22,1,0
378,5.937536205082426,266.91,5.59065110321487,18,1,1
150,5.017279836814924,455.49,6.123566793990049,7,1,0
325,5.786897381366708,73.34,4.308649164869106,25,0,0
330,5.802118375377063,160.12,5.0821494289702525,8,1,0
142,4.962844630259907,199.69,5.301761428950591,25,1,0
278,5.631211781821365,162.91,5.099317496701269,22,1,0
221,5.402677381872279,72.68,4.299731391947051,25,0,0
289,5.66988092298052,61.75,4.139158578011894,25,0,0
130,4.875197323201151,53.7,4.001863709427935,25,0,0
122,4.812184355372417,120.59,4.800654729308327,18,1,0
190,5.25227342804663,148.26,5.005689751703241,15,1,0
257,5.552959584921617,118.17,4.7805510451027144,18,1,0
288,5.666426688112432,35.17,3.5882300459640066,18,0,0
13,2.639057329615259,61.4,4.133565275375382,25,0,0
179,5.19295685089021,88.91,4.498809169996681,25,0,0
112,4.727387818712341,230.81,5.445918070613602,25,1,0
14,2.70805020110221,163.78,5.104611250887444,11,1,0
3,1.3862943611198906,127.99,4.859734881977045,25,1,0
410,6.018593214496234,261.47,5.570136789786283,1,1,0
270,5.602118820879701,217.15,5.385182899569618,25,1,0
164,5.10594547390058,134.59,4.909635626474218,17,1,0
461,6.135564891081739,69.84,4.260423812914633,25,0,0
283,5.648974238161206,79.56,4.389002248410307,12,0,0
206,5.332718793265369,153.43,5.03974091923491,25,1,0
36,3.6109179126442243,257.85,5.55624874334791,17,1,0
144,4.976733742420574,78.06,4.370207057868539,10,0,0
349,5.857933154483459,24.0,3.2188758248682006,23,0,0
153,5.0369526024136295,135.74,4.918081312485648,1,1,0
420,6.042632833682381,167.29,5.125688681724982,10,1,0
541,6.295266001439646,140.91,4.955193053846446,25,1,0
209,5.3471075307174685,28.75,3.392829131991639,10,0,0
261,5.568344503761097,32.77,3.5195728343974766,25,0,0
472,6.159095388491933,62.38,4.149148354262775,25,0,0
112,4.727387818712341,187.75,5.240423388129134,4,1,0
28,3.367295829986474,119.79,4.794053500617187,18,1,0
23,3.1780538303479458,1702.35,7.440352179217582,25,1,0
91,4.5217885770490405,514.69,6.2455058097500356,4,1,0
224,5.41610040220442,76.85,4.354783898280007,4,0,0
225,5.420534999272286,142.14,4.963823172310452,25,1,0
23,3.1780538303479458,1480.73,7.300965603023286,24,1,0
100,4.61512051684126,95.34,4.567883601202075,6,0,0
32,3.4965075614664802,23.06,3.180550710546533,25,0,0
172,5.153291594497779,28.88,3.3971893602646164,10,0,0
134,4.90527477843843,72.77,4.300952144896211,25,0,0
118,4.77912349311153,291.43,5.678225321791894,25,1,0
526,6.267200548541362,53.92,4.00587758089977,25,0,0
472,6.159095388491933,425.24,6.05500256791197,3,1,0
189,5.247024072160486,101.65,4.6313251434649425,10,0,0
153,5.0369526024136295,28.29,3.377246160839642,25,0,0
312,5.746203190540153,40.74,3.7314599016490546,10,0,0
307,5.730099782973575,172.31,5.155081898461284,17,1,0
524,6.263398262591624,157.72,5.067141643536563,25,1,0
203,5.318119993844216,133.85,4.904163049585739,25,1,0
219,5.393627546352361,122.47,4.815998211579652,10,1,0
347,5.8522024797744745,36.78,3.6317798620733637,25,0,0
175,5.170483995038151,267.25,5.591919381510808,18,1,1
133,4.897839799950911,53.96,4.006605647914094,17,0,0
34,3.5553480614894135,58.28,4.082271980987832,18,0,0
106,4.672828834461906,89.25,4.502583597212991,18,0,0
275,5.62040086571715,154.04,5.043683148142456,22,1,0
569,6.345636360828596,66.9,4.21803603456465,10,0,0
191,5.2574953720277815,43.78,3.8017616111706087,4,0,0
276,5.6240175061873385,50.19,3.935544200469492,25,0,0
173,5.159055299214529,76.86,4.35491234218231,18,0,0
294,5.68697535633982,41.29,3.7445506514843974,4,0,0
148,5.003946305945459,144.54,4.98045096291894,8,1,0
174,5.1647859739235145,37.61,3.653511310276145,25,0,0
459,6.131226489483141,30.0,3.4339872044851463,22,0,0
261,5.568344503761097,30.28,3.4429789156771102,25,0,0
386,5.958424693029782,187.25,5.237770866680003,25,1,0
267,5.5909869805108565,83.18,4.432957363342425,23,0,1
28,3.367295829986474,223.54,5.414053865030634,25,1,0
253,5.537334267018537,328.61,5.797910137380899,10,1,0
275,5.62040086571715,254.18,5.541969178493598,25,1,0
328,5.796057750765372,145.32,4.98579600408261,25,1,0
133,4.897839799950911,112.44,4.731274062783817,22,1,0
512,6.240275845170769,1435.58,7.270020567784083,25,1,0
190,5.25227342804663,515.81,6.247675302126387,22,1,0
45,3.828641396489095,45.97,3.8495091000389037,10,0,0
56,4.04305126783455,200.33,5.304945352838257,18,1,0
151,5.0238805208462765,271.43,5.607381700369847,10,1,0
73,4.304065093204169,76.74,4.353369925424077,25,0,0
379,5.940171252720432,83.41,4.4356858779956285,25,0,0
321,5.7745515455444085,138.32,4.9367734454978,10,1,0
20,3.044522437723423,310.21,5.740467925464054,25,1,0
185,5.225746673713202,34.0,3.5553480614894135,22,0,0
274,5.616771097666572,183.4,5.2171073111224935,25,1,0
563,6.335054251498059,113.87,4.743801054157313,11,1,0
294,5.68697535633982,369.6,5.915123313851259,25,1,0
309,5.736572297479192,73.16,4.306224921257599,18,0,0
293,5.683579767338681,419.04,6.040349944837793,18,1,0
289,5.66988092298052,198.9,5.297817241506355,7,1,0
237,5.472270673671475,116.85,4.76941262938214,25,1,0
108,4.6913478822291435,148.69,5.008566488927144,22,1,0
26,3.295836866004329,199.26,5.299616522279656,10,1,0
121,4.804021044733257,30.39,3.4464893708538624,25,0,0
231,5.44673737166631,76.09,4.344973570471171,11,0,0
154,5.043425116919247,267.38,5.592403886672812,25,1,1
33,3.5263605246161616,392.02,5.973860501159621,25,1,0
519,6.253828811575473,303.42,5.718408326851521,25,1,0
79,4.382026634673881,160.74,5.085990107667676,25,1,0
136,4.919980925828125,296.7,5.69608626802173,25,1,0
421,6.045005314036012,57.68,4.072098953274781,25,0,0
407,6.0112671744041615,165.11,5.112650219502986,5,1,1
77,4.356708826689592,128.89,4.866687938419193,23,1,0
690,6.53813982376767,627.3,6.443017759408901,25,1,1
343,5.840641657373398,67.09,4.220830359494875,10,0,0
422,6.0473721790462776,717.82,6.5776109786736825,25,1,0
200,5.303304908059076,461.31,6.136235661735791,15,1,0
183,5.214935757608986,137.6,4.931592086755803,10,1,0
212,5.3612921657094255,106.16,4.674323044676408,25,0,0
395,5.981414211254481,426.25,6.0573693219957,25,1,0
274,5.616771097666572,105.29,4.66617120754549,6,0,0
286,5.659482215759621,97.87,4.593805855909042,16,0,0
79,4.382026634673881,61.92,4.1418640781900775,25,0,0
23,3.1780538303479458,62.11,4.144879235596148,24,0,0
270,5.602118820879701,467.0,6.148468295917647,25,1,1
427,6.059123195581797,156.6,5.060060177423779,25,1,0
454,6.12029741895095,158.69,5.0732344358527754,25,1,0
496,6.208590026096629,67.5,4.22683374526818,25,0,0
452,6.115892125483034,143.61,4.974040463626701,18,1,0
1,0.6931471805599453,73.1,4.3054155323020415,25,0,0
68,4.23410650459726,117.9,4.778282803696737,25,1,0
209,5.3471075307174685,151.77,5.028933522377631,25,1,0
100,4.61512051684126,267.62,5.593297741480929,17,1,0
169,5.135798437050262,38.78,3.683364273425826,25,0,0
693,6.542471960506805,51.93,3.9689702858698963,25,0,0
435,6.077642243349034,394.77,5.980833234439321,18,1,0
205,5.327876168789581,63.0,4.1588830833596715,10,0,0
522,6.259581464064923,131.44,4.886129712679046,25,1,0
92,4.532599493153256,44.23,3.8117605834897517,18,0,0
273,5.6131281063880705,54.62,4.018542848805819,26,0,0
167,5.123963979403259,114.78,4.751691838650858,25,1,0
482,6.180016653652572,98.9,4.604169685654508,25,0,0
178,5.187385805840755,105.75,4.670489652108734,0,0,0
87,4.477336814478207,130.66,4.88022284203973,10,1,0
400,5.993961427306569,401.45,5.997570865539743,8,1,0
344,5.84354441703136,112.3,4.730039168033961,17,1,0
161,5.087596335232384,152.5,5.033700567027251,18,1,0
280,5.638354669333745,77.75,4.366278277705742,15,0,0
156,5.056245805348308,133.69,4.902975841610724,6,1,0
211,5.356586274672012,260.73,5.567313438044335,25,1,1
266,5.58724865840025,81.11,4.4080598117206975,10,0,0
120,4.795790545596741,133.31,4.9001505609209834,10,1,0
118,4.77912349311153,256.87,5.55245558196447,10,1,1
286,5.659482215759621,116.85,4.76941262938214,17,1,0
55,4.02535169073515,536.3,6.2865565977347755,25,1,0
17,2.8903717578961645,131.06,4.883256364766425,10,1,0
79,4.382026634673881,476.18,6.167893778197099,25,1,1
453,6.118097198041348,257.93,5.556557754899676,25,1,0
180,5.198497031265826,43.95,3.8055507609176296,25,0,0
158,5.0689042022202315,58.16,4.080245637842599,25,0,0
96,4.574710978503383,230.84,5.446047478572372,25,1,0
178,5.187385805840755,39.36,3.6978391954854084,10,0,0
85,4.454347296253507,188.76,5.245760115809361,17,1,0
302,5.713732805509369,144.26,4.978525240178022,5,1,0
156,5.056245805348308,64.22,4.177766170361173,22,0,0
97,4.584967478670572,57.96,4.076859247881081,4,0,0
216,5.37989735354046,299.24,5.704582154826765,10,1,0
195,5.278114659230518,486.95,6.19021294158747,1,1,0
149,5.0106352940962555,172.43,5.155774059762495,10,1,0
124,4.8283137373023015,338.59000000000003,5.8277390075961,25,1,1
28,3.367295829986474,88.48,4.494015136621929,25,0,0
129,4.867534450455582,118.34,4.781976562093936,25,1,0
192,5.262690188904886,89.17,4.501696777511816,6,0,0
63,4.1588830833596715,74.1,4.318820558770089,25,0,0
149,5.0106352940962555,206.57,5.335468632178829,19,1,0
299,5.703782474656201,134.38,4.908085639080461,13,1,0
407,6.0112671744041615,129.43,4.8708366843821915,25,1,0
73,4.304065093204169,148.0,5.003946305945459,25,1,0
294,5.68697535633982,178.27,5.188893049266747,25,1,0
146,4.990432586778736,41.69,3.7539647007698704,25,0,0
24,3.2188758248682006,69.66,4.257879641930999,25,0,0
110,4.709530201312334,32.37,3.5076572927632825,25,0,0
164,5.10594547390058,181.95,5.209212891465215,5,1,0
401,5.996452088619021,68.6,4.242764567340374,10,0,1
309,5.736572297479192,1482.42,7.302105511751679,3,1,0
225,5.420534999272286,169.37,5.137972542557451,17,1,0
268,5.594711379601839,142.64,4.967310169357882,22,1,0
29,3.4011973816621555,22.29,3.1480240838962494,25,0,0
350,5.860786223465865,135.77,4.9183006828934595,25,1,0
359,5.886104031450156,195.91,5.282746771557079,18,1,0
474,6.163314804034641,284.2,5.653190688540141,8,1,0
66,4.204692619390966,50.35,3.9386649363745674,7,0,0
173,5.159055299214529,190.13,5.252953824796506,25,1,0
363,5.8971538676367405,357.03,5.880616781772452,17,1,0
234,5.459585514144159,44.1,3.8088822465086327,6,0,0
358,5.883322388488279,57.75,4.073291153024268,25,0,0
128,4.859812404361672,1127.29,7.0284584912140495,22,1,0
36,3.6109179126442243,219.2,5.394536224288579,7,1,0
519,6.253828811575473,759.25,6.633647326557474,25,1,0
148,5.003946305945459,339.88,5.831530509191657,25,1,0
136,4.919980925828125,186.04,5.231322497723758,17,1,0
320,5.771441123130016,115.35,4.756602889748301,25,1,0
173,5.159055299214529,287.45,5.664521760702899,21,1,0
487,6.1903154058531475,93.72,4.550925171135695,18,0,0
460,6.133398042996649,55.36,4.03175968703048,25,0,0
210,5.351858133476067,81.72,4.415461410760119,18,0,0
321,5.7745515455444085,237.07,5.472564748074418,25,1,0
269,5.598421958998375,100.35,4.6185798728980085,13,0,0
101,4.624972813284271,184.69,5.224078616612505,25,1,0
266,5.58724865840025,708.95,6.565194545020367,15,1,0
468,6.150602768446279,160.75,5.08605193338101,25,1,0
142,4.962844630259907,69.23,4.251775570170929,10,0,0
167,5.123963979403259,69.22,4.251633170740286,18,0,0
44,3.8066624897703196,74.83,4.328493992712844,25,0,0
104,4.653960350157523,98.44,4.599554447202456,22,0,0
139,4.941642422609304,91.95,4.532061714167453,25,0,0
374,5.926926025970411,165.8,5.116795489924646,10,1,0
511,6.238324625039508,44.42,3.8159525366774125,25,0,0
172,5.153291594497779,285.76,5.658645628984671,6,1,0
14,2.70805020110221,164.15,5.1068541518367985,25,1,0
197,5.288267030694535,179.34,5.194843958071761,25,1,0
319,5.768320995793772,315.84,5.758396914596079,17,1,0
381,5.945420608606575,200.84,5.307475304332803,22,1,0
145,4.983606621708336,51.38,3.958524839079566,6,0,0
377,5.934894195619588,151.09,5.024472450884278,25,1,0
200,5.303304908059076,21.77,3.125443880075648,25,0,0
65,4.189654742026425,312.92,5.749138176376999,10,1,0
454,6.12029741895095,61.59,4.13660552093661,10,0,0
455,6.1224928095143865,58.27,4.082103275799747,10,0,0
292,5.680172609017068,61.1,4.128745988939433,18,0,0
155,5.049856007249537,160.22,5.082769891855455,25,1,0
145,4.983606621708336,221.29,5.403982835702818,25,1,0
171,5.147494476813453,52.78,3.9849016508407185,18,0,0
290,5.673323267171493,186.34,5.232925147780985,10,1,0
337,5.823045895483019,225.03,5.420667733825497,7,1,0
317,5.762051382780177,277.57,5.629669374284202,25,1,0
80,4.394449154672439,63.71,4.169915749069174,25,0,0
56,4.04305126783455,92.73,4.540418308758395,18,0,0
211,5.356586274672012,72.3,4.294560608892605,8,0,0
46,3.8501476017100584,164.32,5.107882989643532,25,1,0
127,4.852030263919617,69.9,4.2612704335380815,10,0,0
191,5.2574953720277815,83.17,4.432838563223485,17,0,0
343,5.840641657373398,79.56,4.389002248410307,4,0,0
16,2.833213344056216,123.33,4.822939320964847,25,1,0
78,4.3694478524670215,115.45,4.75746199633035,25,1,0
168,5.1298987149230735,106.15,4.674229721919586,22,0,0
79,4.382026634673881,35.91,3.608482517041907,25,0,0
346,5.849324779946859,452.24,6.116421786512366,25,1,1
94,4.553876891600541,454.76,6.12196635517214,22,1,0
232,5.4510384535657,46.0,3.8501476017100584,18,0,0
73,4.304065093204169,198.62,5.29641555925844,16,1,0
58,4.07753744390572,52.34,3.9766865187538682,25,0,0
254,5.541263545158426,96.88,4.583742238574471,25,0,0
123,4.820281565605037,39.04,3.68987895444702,5,0,0
151,5.0238805208462765,134.23,4.906977032485268,25,1,0
206,5.332718793265369,103.49,4.649091373046019,9,0,0
296,5.6937321388027,28.62,3.3884498088396526,25,0,0
5,1.791759469228055,48.83,3.908617212293313,25,0,0
349,5.857933154483459,169.11,5.136445286621491,25,1,0
114,4.74493212836325,58.82,4.091340053201802,10,0,0
232,5.4510384535657,38.91,3.686626919060642,18,0,0
180,5.198497031265826,194.55,5.2758161012015234,15,1,0
139,4.941642422609304,117.57,4.775503503469979,10,1,0
79,4.382026634673881,42.36,3.769537357131391,25,0,0
181,5.204006687076795,151.61,5.027885647502783,14,1,0
505,6.226536669287466,37.61,3.653511310276145,10,0,0
6,1.9459101490553132,116.38,4.765416535130188,25,1,0
116,4.762173934797756,35.38,3.5940191730899764,25,0,0
142,4.962844630259907,219.18,5.394445393642257,10,1,0
171,5.147494476813453,65.94,4.203796695783181,23,0,0
50,3.9318256327243257,69.13,4.250350662548819,4,0,0
502,6.220590170099739,67.04,4.220095767527661,25,0,0
20,3.044522437723423,105.09,4.66428779047118,25,0,1
112,4.727387818712341,858.31,6.756129741630725,25,1,0
184,5.220355825078325,133.19,4.899256706112866,9,1,0
87,4.477336814478207,50.13,3.934371409091908,22,0,0
176,5.176149732573829,76.2,4.3463994570307305,4,0,0
432,6.07073772800249,60.73,4.122770036405805,25,0,0
76,4.343805421853684,121.72,4.809905337618946,10,1,0
197,5.288267030694535,286.59,5.66153585472778,25,1,0
118,4.77912349311153,193.2,5.268888555857225,18,1,0
278,5.631211781821365,207.61,5.340466480056195,18,1,0
410,6.018593214496234,171.51,5.1504552058056525,4,1,0
581,6.366470447731438,65.36,4.195094465322244,12,0,0
152,5.030437921392435,74.17,4.319752215189378,25,0,0
494,6.20455776256869,63.52,4.166975253257008,18,0,0
139,4.941642422609304,43.22,3.7891771754293,18,0,0
31,3.4657359027997265,58.3,4.08260930600368,6,0,0
208,5.342334251964811,138.98,4.941499555261394,4,1,0
290,5.673323267171493,36.71,3.6299253112702656,25,0,0
155,5.049856007249537,116.84,4.769327772154375,12,1,0
179,5.19295685089021,32.0,3.4965075614664802,17,0,0
362,5.8944028342648505,45.0,3.828641396489095,17,0,0
279,5.634789603169249,373.98,5.926872691214805,18,1,0
280,5.638354669333745,618.6,6.429074108542713,25,1,0
280,5.638354669333745,30.1,3.4372078191851885,8,0,0
90,4.51085950651685,90.99,4.521679875489066,25,0,0
28,3.367295829986474,63.31,4.163715140146772,17,0,0
555,6.320768294250582,74.41,4.322939892214555,25,0,0
39,3.6888794541139363,174.73,5.168948726206755,9,1,0
31,3.4657359027997265,206.66,5.3359021268753075,25,1,0
384,5.953243334287785,24.84,3.2519236789144013,25,0,0
303,5.717027701406222,77.57,4.36398994718773,8,0,0
113,4.736198448394496,99.9,4.6141299273595635,18,0,0
284,5.652489180268651,25.32,3.2703291064571163,23,0,0
453,6.118097198041348,163.75,5.104429173382616,7,1,0
103,4.6443908991413725,27.23,3.340385242265398,10,0,0
373,5.924255797414532,25.77,3.2872818575322613,25,0,0
337,5.823045895483019,187.57,5.239469290738831,17,1,0
256,5.54907608489522,3297.4,8.10119278139269,22,1,0
168,5.1298987149230735,166.91,5.1234281215713775,25,1,0
331,5.805134968916488,126.92,4.851405068525699,25,1,0
457,6.126869184114185,145.65,4.9880487954234605,22,1,0
433,6.073044534100405,51.5,3.960813169597578,22,0,0
43,3.784189633918261,277.2,5.6283402794893425,25,1,0
184,5.220355825078325,105.66,4.669646205172456,25,0,0
589,6.380122536899765,185.26,5.227143547093512,25,1,0
393,5.976350909297934,96.71,4.582003907956252,10,0,0
535,6.284134161070802,115.9,4.761318868478023,10,1,0
23,3.1780538303479458,96.77,4.5826177815175795,25,0,0
273,5.6131281063880705,46.95,3.8701588013294472,10,0,0
271,5.605802066295998,32.94,3.52459425980608,18,0,0
107,4.68213122712422,47.87,3.8891637112820634,25,0,0
368,5.910796644040527,80.81,4.404399485525607,25,0,0
15,2.772588722239781,75.06,4.331522502500114,18,0,0
163,5.099866427824199,66.33,4.20960590255719,23,0,0
275,5.62040086571715,70.72,4.272769648736932,25,0,0
63,4.1588830833596715,87.52,4.483228515182849,25,0,0
295,5.69035945432406,94.3,4.557029810660157,25,0,0
111,4.718498871295094,18.52,2.9714395809849465,25,0,0
399,5.991464547107982,239.0,5.480638923341991,23,1,0
306,5.726847747587197,176.71,5.180153008197395,25,1,0
424,6.052089168924417,37.82,3.658935577740864,25,0,0
218,5.389071729816501,228.62,5.436425768665666,10,1,0
290,5.673323267171493,173.82,5.163756873152342,18,1,0
525,6.26530121273771,162.1,5.094363509626968,25,1,0
92,4.532599493153256,328.64,5.798001149895183,16,1,0
250,5.5254529391317835,140.07,4.949256221086411,4,1,0
24,3.2188758248682006,191.46,5.2598883399282546,18,1,0
78,4.3694478524670215,204.76,5.326710441049254,18,1,0
173,5.159055299214529,163.3,5.101694025043223,25,1,0
33,3.5263605246161616,73.05,4.304740540713808,23,0,0
127,4.852030263919617,83.51,4.436869870556391,25,0,0
70,4.2626798770413155,193.23,5.269043023844041,15,1,0
21,3.091042453358316,173.67,5.162898479440301,6,1,0
175,5.170483995038151,58.05,4.078384542643371,25,0,0
85,4.454347296253507,47.75,3.886705197443856,9,0,0
104,4.653960350157523,97.56,4.59066549978521,25,0,0
118,4.77912349311153,444.07,6.0982315731661485,10,1,1
450,6.111467339502679,249.56,5.523698412802438,18,1,0
366,5.905361848054571,132.08,4.890950451150276,10,1,0
69,4.248495242049359,93.19,4.545314018834726,17,0,0
323,5.780743515792329,77.65,4.365007629504287,10,0,0
163,5.099866427824199,30.77,3.4585224482814247,25,0,0
263,5.575949103146316,250.39,5.527005518117597,22,1,0
428,6.061456918928017,38.09,3.6658666798048634,18,0,0
3,1.3862943611198906,45.32,3.83557383326474,25,0,0
475,6.16541785423142,114.8,4.751864565138895,23,1,0
27,3.332204510175204,124.56,4.832783731973753,25,1,0
273,5.6131281063880705,37.09,3.6399517804905126,18,0,0
258,5.556828061699537,70.74,4.273048472104136,15,0,0
513,6.2422232654551655,166.25,5.119489699008338,10,1,0
262,5.572154032177765,328.49,5.797546004468364,25,1,0
190,5.25227342804663,23.78,3.2100368762009963,25,0,0
525,6.26530121273771,135.41,4.915665056505029,8,1,0
10,2.3978952727983707,42.77,3.778948651202804,25,0,0
146,4.990432586778736,50.23,3.936325297951111,22,0,0
456,6.124683390894205,31.1,3.4688560301359703,10,0,0
393,5.976350909297934,55.62,4.036362279683754,5,0,0
146,4.990432586778736,58.71,4.089499510558901,25,0,0
264,5.579729825986222,73.15,4.306090068583941,10,0,0
207,5.337538079701318,21.82,3.1276373444339294,25,0,0
65,4.189654742026425,46.2,3.85439389259151,11,0,0
41,3.7376696182833684,367.59,5.909684915187837,17,1,1
430,6.066108090103747,169.0,5.135798437050262,25,1,0
110,4.709530201312334,180.67,5.202191854450653,23,1,0
275,5.62040086571715,200.68,5.306682282879664,6,1,0
160,5.081404364984463,138.28,4.936486295459933,10,1,0
128,4.859812404361672,84.13,4.444179499895966,15,0,0
248,5.517452896464707,198.5,5.295814236329918,25,1,0
230,5.442417710521793,133.48,4.90141548910036,23,1,0
133,4.897839799950911,599.18,6.3972296102251445,1,1,0
190,5.25227342804663,58.79,4.090838422892813,22,0,0
162,5.093750200806762,72.31,4.294697025235495,5,0,0
464,6.142037405587356,390.97,5.971185306249601,25,1,1
533,6.280395838960195,53.84,4.004419854694114,5,0,0
9,2.302585092994046,363.74,5.899184770988686,25,1,1
74,4.31748811353631,470.95,6.1568730477709535,17,1,0
273,5.6131281063880705,222.71,5.410350570223813,9,1,0
61,4.127134385045092,152.47,5.033505108187003,25,1,0
19,2.995732273553991,112.83,4.734706107337125,25,1,0
89,4.499809670330265,62.92,4.157632301458019,25,0,0
338,5.82600010738045,229.65,5.440901410003829,24,1,0
499,6.214608098422191,98.76,4.602767301371781,23,0,0
